1	0	1000
2	279	1000
3	52	1000
4	50	1000
5	46	1000
6	46	1000
7	50	1000
8	46	1000
9	230	1000
10	50	1000
11	47	1000
12	57	1000
13	49	1000
14	50	1000
15	46	1000
16	49	1000
17	648	1000
18	48	1000
19	46	1000
20	87	1000
21	47	1000
22	47	1000
23	51	1000
24	46	1000
25	625	1000
26	60	1000
27	47	1000
28	46	1000
29	49	1000
30	47	1000
31	46	1000
32	49	1000
33	652	1000
34	169	1000
35	165	1000
36	161	1000
37	159	1000
38	166	1000
39	52	1000
40	47	1000
41	83	1000
42	50	1000
43	46	1000
44	57	1000
45	53	1000
46	48	1000
47	46	1000
48	49	1000
49	646	1000
50	160	1000
51	173	1000
52	161	1000
53	168	1000
54	55	1000
55	47	1000
56	51	1000
57	185	1000
58	49	1000
59	48	1000
60	47	1000
61	50	1000
62	50	1000
63	50	1000
64	51	1000
65	647	1000
66	163	1000
67	174	1000
68	162	1000
69	170	1000
70	54	1000
71	47	1000
72	48	1000
73	182	1000
74	50	1000
75	78	1000
76	54	1000
77	47	1000
78	46	1000
79	51	1000
80	52	1000
81	614	1000
82	130	1000
83	127	1000
84	38	1000
85	33	1000
86	41	1000
87	34	1000
88	35	1000
89	560	1000
90	35	1000
91	33	1000
92	37	1000
93	33	1000
94	33	1000
95	35	1000
96	33	1000
97	755	1000
98	35	1000
99	36	1000
100	33	1000
101	33	1000
102	38	1000
103	33	1000
104	33	1000
105	758	1000
106	36	1000
107	33	1000
108	46	1000
109	34	1000
110	33	1000
111	37	1000
112	33	1000
113	743	1000
114	39	1000
115	32	1000
116	34	1000
117	36	1000
118	34	1000
119	33	1000
120	32	1000
121	756	1000
122	36	1000
123	33	1000
124	38	1000
125	33	1000
126	33	1000
127	38	1000
128	34	1000
129	751	1000
130	38	1000
131	33	1000
132	32	1000
133	37	1000
134	33	1000
135	32	1000
136	37	1000
137	752	1000
138	35	1000
139	32	1000
140	46	1000
141	35	1000
142	33	1000
143	35	1000
144	33	1000
145	746	1000
146	38	1000
147	33	1000
148	32	1000
149	42	1000
150	33	1000
151	32	1000
152	36	1000
153	750	1000
154	34	1000
155	36	1000
156	33	1000
157	35	1000
158	33	1000
159	36	1000
160	33	1000
161	757	1000
162	38	1000
163	33	1000
164	32	1000
165	38	1000
166	34	1000
167	32	1000
168	37	1000
169	752	1000
170	35	1000
171	37	1000
172	57	1000
173	35	1000
174	36	1000
175	33	1000
176	33	1000
177	729	1000
178	130	1000
179	32	1000
180	31	1000
181	34	1000
182	32	1000
183	30	1000
184	33	1000
185	673	1000
186	31	1000
187	36	1000
188	32	1000
189	31	1000
190	35	1000
191	33	1000
192	31	1000
193	776	1000
194	33	1000
195	31	1000
196	33	1000
197	32	1000
198	32	1000
199	31	1000
200	34	1000
201	764	1000
202	32	1000
203	33	1000
204	78	1000
205	33	1000
206	34	1000
207	31	1000
208	32	1000
209	727	1000
210	32	1000
211	30	1000
212	33	1000
213	31	1000
214	32	1000
215	35	1000
216	31	1000
217	771	1000
218	31	1000
219	36	1000
220	30	1000
221	31	1000
222	44	1000
223	31	1000
224	31	1000
225	764	1000
226	32	1000
227	30	1000
228	33	1000
229	31	1000
230	32	1000
231	33	1000
232	35	1000
233	768	1000
234	34	1000
235	31	1000
236	30	1000
237	37	1000
238	430	1000
239	34	1000
240	31	1000
241	372	1000
242	31	1000
243	32	1000
244	33	1000
245	31	1000
246	31	1000
247	34	1000
248	31	1000
249	769	1000
250	33	1000
251	32	1000
252	31	1000
253	37	1000
254	32	1000
255	31	1000
256	40	1000
