0	30	0	
419	99	30	
81	27	129	
167	80	156	
78	13	236	
73	138	249	
70	124	387	
104	110	481	
127	97	492	
135	21	562	
144	4	503	
133	88	356	
198	50	320	
122	68	260	
134	325	210	
146	144	531	
84	53	675	
138	19	640	
131	100	609	
134	10	641	
139	6	326	
74	385	332	
72	20	717	
68	135	737	
70	23	872	
220	72	895	
75	23	967	
71	91	990	
285	156	1081	
173	379	1093	
208	227	1400	
190	92	1126	
169	132	1218	
180	8	1350	
233	159	1358	
197	57	1517	
163	260	1574	
263	20	1679	
228	127	1699	
229	22	1826	
122	110	1848	
120	61	1958	
122	43	2019	
373	8	1967	
250	127	1975	
158	131	2102	
123	91	2233	
117	132	2324	
125	320	2456	
288	121	2662	
121	15	2783	
199	47	2798	
122	57	2845	
298	157	2902	
298	68	2903	
124	79	2971	
118	98	3050	
121	86	3148	
334	285	3234	
129	27	3519	
167	83	3167	
120	185	3250	
327	358	3435	
130	27	3793	
153	277	3820	
126	43	4097	
354	12	3913	
319	180	3925	
421	87	4105	
119	135	4100	
225	86	4095	
186	24	3965	
120	59	3729	
425	54	3788	
122	35	3842	
116	3	3877	
120	13	3880	
126	360	3893	
118	207	4253	
146	72	4313	
157	219	4253	
149	6	4368	
514	31	3565	
124	109	3596	
267	8	3705	
560	19	3713	
339	2	3611	
266	132	3613	
145	8	3745	
120	68	3753	
161	58	3821	
416	179	3603	
127	190	3782	
124	29	3972	
116	43	4001	
204	628	4044	
144	125	4672	
382	110	4797	
130	278	4662	
250	125	4940	
170	66	5065	
122	114	5131	
119	16	5245	
123	80	5261	
208	258	5341	
119	35	5513	
127	132	5548	
122	60	5680	
117	60	5740	
455	69	5800	
296	5	5584	
411	7	5589	
271	189	5596	
122	51	5785	
118	22	5836	
222	9	5748	
365	254	5757	
172	35	6011	
266	145	6046	
121	35	6191	
280	3	6041	
272	28	6044	
122	36	6072	
125	97	6108	
222	17	6205	
124	83	5864	
193	177	5947	
278	57	6124	
119	6	6181	
75	147	6187	
117	34	6334	
394	18	6064	
179	110	6082	
78	98	6192	
259	35	6290	
258	16	6325	
271	148	6341	
81	57	6489	
233	102	6491	
170	2	6413	
166	111	6415	
407	35	6526	
488	279	6474	
660	3	5984	
738	120	5987	
77	124	6107	
74	333	6231	
70	40	6564	
77	94	6604	
85	313	6698	
162	31	6804	
92	402	6835	
75	7	7237	
70	102	7244	
80	152	7346	
112	33	7498	
166	98	7531	
236	118	7629	
209	131	7675	
168	14	7587	
354	22	7601	
71	164	7623	
200	340	7787	
75	49	8127	
192	260	8176	
80	231	8436	
74	139	8667	
71	91	8806	
245	20	8860	
267	122	8742	
180	5	8724	
172	168	8424	
191	10	8402	
259	191	8412	
192	254	8603	
72	111	8857	
168	324	8968	
304	186	9292	
315	103	8778	
78	55	8881	
378	166	8936	
86	155	9102	
73	147	9257	
124	57	9404	
226	196	9461	
110	15	9657	
158	14	9437	
158	1	9173	
78	68	9174	
70	277	9242	
74	12	9519	
70	89	9531	
79	179	9620	
108	33	9799	
446	6	9832	
103	170	9838	
1080	54	9349	
212	33	9403	
298	78	9401	
231	34	9227	
158	1	9180	
163	473	8992	
1120	241	9392	
255	93	9370	
82	43	9463	
323	91	9506	
234	87	9597	
74	632	9684	
71	43	10316	
154	67	10359	
79	88	10426	
70	19	10514	
74	12	10533	
74	99	10545	
177	8	10609	
162	40	10437	
153	68	10446	
181	6	10364	
125	12	10110	
114	47	10122	
146	39	10169	
123	39	10208	
55	150	10247	
672	30	10340	
212	298	10217	
97	142	10515	
133	5	10657	
130	24	10662	
587	69	10686	
186	26	10703	
118	130	10521	
456	56	10452	
111	86	10508	
240	69	10594	
145	193	10663	
217	81	10856	
74	83	10937	
133	22	10859	
172	31	10456	
125	420	10487	
513	90	10907	
737	163	10417	
59	7	10580	
169	320	10587	
60	100	10907	
73	5	11007	
54	116	11012	
56	55	11128	
56	67	11183	
54	126	11250	
176	39	11376	
171	37	11415	
302	187	11005	
59	50	11192	
117	14	11242	
203	196	11256	
205	59	11452	
252	122	11511	
57	128	11633	
56	75	11761	
115	443	11805	
121	149	11846	
96	98	11995	
113	33	12093	
141	56	12126	
131	30	12182	
54	55	12212	
109	10	12267	
166	93	12277	
175	82	12370	
160	79	12343	
117	340	12270	
59	112	12610	
58	53	12722	
687	60	12775	
58	308	12835	
150	217	13143	
293	325	12980	
288	24	13305	
471	29	13329	
58	14	13358	
285	49	13336	
126	114	13221	
110	74	13335	
57	357	13409	
380	79	13766	
129	130	13845	
183	393	13975	
54	24	14368	
193	28	14052	
102	113	14080	
58	241	14193	
276	31	14434	
56	18	14465	
56	125	14483	
57	226	14608	
249	31	14834	
57	17	14865	
56	175	14882	
81	69	15057	
359	220	14817	
153	59	15037	
63	74	15096	
120	20	15170	
54	45	15190	
152	54	15235	
57	56	15289	
201	125	15345	
618	44	15239	
77	4	15283	
293	5	15287	
65	3	15292	
57	17	15295	
80	51	15312	
143	173	15133	
128	211	15159	
124	263	15202	
60	26	15465	
53	19	15491	
280	66	15510	
129	151	15576	
345	190	15727	
236	24	15716	
117	172	15740	
225	36	15912	
218	24	15948	
110	39	15972	
174	20	16011	
142	245	16031	
54	115	16276	
75	22	16391	
315	41	16159	
62	112	16200	
208	99	16312	
56	93	16411	
99	187	16504	
135	204	16691	
339	40	16460	
483	48	16500	
175	137	16548	
113	76	16685	
144	379	16761	
249	6	16954	
56	52	16960	
108	21	17012	
55	26	17033	
85	10	17059	
229	268	17069	
134	56	17337	
59	204	17393	
157	15	17597	
253	89	17612	
263	36	17377	
150	93	17413	
103	28	17506	
318	9	17534	
153	107	17543	
55	26	17650	
128	59	17676	
161	46	17580	
61	11	17626	
663	69	17637	
119	110	17706	
63	90	17816	
377	324	17759	
133	69	18083	
57	116	18152	
80	142	18268	
417	98	18410	
108	154	18508	
58	201	18662	
59	656	18863	
105	39	19462	
138	162	19305	
197	112	19467	
82	115	19579	
229	20	19694	
610	44	19714	
122	523	19758	
119	94	20281	
120	29	20375	
123	113	20404	
123	13	20517	
125	19	20501	
195	319	20451	
127	115	20493	
251	32	20608	
116	28	20640	
247	15	20668	
165	44	20683	
115	35	20727	
141	93	20750	
158	118	20575	
125	29	20693	
141	119	20722	
122	278	20841	
58	48	21119	
354	162	21167	
302	4	21290	
198	36	21124	
56	39	21160	
50	151	21199	
52	91	21350	
172	108	21441	
171	113	21549	
89	17	21662	
191	55	21679	
52	299	21734	
59	77	21979	
205	43	21945	
54	277	21988	
486	24	22265	
77	86	22289	
99	65	22375	
236	63	22440	
297	96	21995	
56	13	22091	
183	200	22104	
83	33	22304	
200	58	22337	
61	92	22395	
52	84	22487	
167	333	22571	
204	43	22904	
82	159	22706	
141	344	22865	
110	24	23209	
213	11	23233	
374	36	23244	
212	48	23280	
86	330	23235	
302	74	22712	
55	101	22786	
315	88	22887	
50	23	22975	
52	112	22998	
116	30	23110	
53	10	23140	
63	376	23150	
153	105	23526	
74	44	23631	
309	164	23565	
118	18	23622	
173	59	23529	
455	97	23407	
171	11	23426	
638	101	22959	
657	49	23060	
86	185	22967	
170	29	23123	
111	164	23057	
72	265	23091	
328	12	22952	
204	84	22964	
254	41	23048	
325	267	23089	
82	123	23356	
57	21	23479	
79	1	23500	
57	134	23501	
53	46	23554	
53	56	23600	
59	18	23573	
311	52	23118	
115	37	23170	
84	73	23207	
53	63	23280	
88	153	23343	
210	127	23496	
222	76	23623	
52	154	23699	
152	153	23763	
146	16	23916	
53	34	23932	
52	49	23966	
212	83	24015	
358	29	24098	
145	170	24127	
318	86	24134	
109	73	24220	
105	18	24293	
374	16	24311	
152	209	24327	
50	64	24536	
54	69	24273	
486	52	24342	
122	98	24394	
53	7	24492	
234	703	24499	
152	82	25202	
484	30	25184	
641	118	25209	
173	67	25211	
149	594	25278	
50	56	25872	
167	38	25928	
168	96	25966	
70	24	26062	
52	200	26086	
284	357	26231	
175	114	26588	
53	22	26702	
71	55	26724	
53	21	26779	
53	115	26800	
408	3	26915	
124	66	26918	
52	10	26984	
200	50	26927	
353	67	26977	
53	94	27044	
49	85	27138	
117	99	27223	
152	73	27322	
273	56	27269	
65	86	27325	
166	3	27411	
493	30	27414	
231	243	27444	
111	219	27611	
384	24	27643	
213	9	27667	
50	12	27676	
438	20	27638	
97	60	27448	
187	181	27508	
54	39	27689	
206	158	27728	
53	192	27886	
271	381	28078	
209	9	28459	
148	16	28409	
54	108	28425	
378	209	28533	
904	123	28620	
51	523	28743	
52	123	29266	
211	66	29389	
214	22	29455	
289	35	29349	
210	10	29384	
3898	178	28727	
117	244	28905	
72	65	29051	
66	22	29116	
69	41	29138	
69	140	29179	
65	151	29319	
69	69	29470	
65	49	29539	
91	43	29588	
73	43	29631	
66	40	29674	
70	77	29714	
69	10	29791	
65	23	29801	
69	49	29824	
69	103	29873	
67	98	29887	
71	44	29985	
67	50	30029	
71	57	30079	
69	62	30136	
66	29	30198	
70	15	30227	
70	6	30242	
65	153	30248	
70	63	30401	
69	1	30464	
66	168	30465	
69	30	30633	
66	242	30663	
70	11	30905	
69	4	30916	
66	36	30835	
71	245	30871	
69	22	31116	
245	62	31138	
143	151	31200	
115	78	31351	
110	185	31429	
113	92	31614	
120	21	31706	
115	74	31624	
119	183	31698	
138	298	31881	
114	19	32179	
293	35	32198	
110	329	32233	
198	177	32562	
116	40	32657	
306	18	32697	
114	11	32715	
110	171	32726	
114	451	32897	
116	17	33348	
111	16	33365	
183	123	33381	
115	27	33425	
112	2	33452	
171	13	33454	
184	4	33467	
134	122	33471	
113	16	33593	
114	45	33609	
208	22	33314	
427	31	33336	
109	46	33367	
114	2	33413	
112	51	33415	
110	169	33466	
346	49	33523	
116	102	33572	
110	31	33674	
405	51	33705	
312	68	33643	
138	130	33711	
72	107	33841	
94	432	33948	
90	263	34380	
91	8	34643	
588	121	34343	
76	123	34464	
121	6	34587	
209	282	34593	
624	126	34875	
327	34	34784	
53	75	34818	
52	20	34893	
293	69	34913	
422	150	34657	
55	1	34807	
49	63	34808	
52	63	34871	
52	60	34934	
156	266	34994	
208	18	35260	
293	158	35278	
251	202	35320	
147	36	35522	
444	29	35558	
481	14	35473	
55	139	35487	
50	196	35626	
535	114	35822	
406	47	35936	
579	4	35909	
132	7	35913	
210	291	35920	
87	37	36211	
53	76	36248	
333	6	35967	
481	77	35973	
53	16	36050	
552	13	35987	
54	10	36000	
52	100	36010	
49	14	36110	
570	389	36124	
67	10	36383	
55	174	36393	
63	195	36567	
161	106	36762	
60	181	36868	
53	88	37049	
49	39	37137	
52	268	37176	
53	18	37444	
58	134	37462	
426	95	37596	
168	19	37298	
59	12	37317	
123	125	37329	
57	60	37454	
53	1	37514	
256	177	37515	
265	122	37692	
58	98	37814	
91	90	37860	
70	71	37837	
52	29	37908	
532	80	37937	
59	206	38017	
853	158	37982	
114	2	38140	
